1	1	StudentProfiler	MASTER		0	START
2	187	StudentProfiler	MASTER		1	CHECKIN	WAITING ANSWERS LF	
1	280	StudentProfiler	MASTER		1	CHECKIN
2	540	StudentProfiler	MASTER		2	OPENPROBLEM	WAITING ANSWERS LF	
2	92	StudentProfiler	MASTER		2	OPENPROBLEM	WAITING ANSWERS LF	
1	709	StudentProfiler	MASTER		2	OPENPROBLEM
1	1	StudentProfiler	MASTER		3	JOINSESSION
2	161	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
2	146	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
2	141	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
2	139	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
2	138	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
2	140	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
2	140	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
2	139	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
2	137	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
2	139	StudentProfiler	MASTER		4	SOLVEPROBLEM	WAITING ANSWERS LF	
1	1490	StudentProfiler	MASTER		4	SOLVEPROBLEM
2	239	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
2	240	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
2	238	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
2	240	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
2	238	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
2	240	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
2	238	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
2	239	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
2	249	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
2	252	StudentProfiler	MASTER		5	SOLVEPROBLEM	WAITING ANSWERS LF	
1	2480	StudentProfiler	MASTER		5	SOLVEPROBLEM
2	337	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
2	338	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
2	339	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
2	338	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
2	340	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
2	340	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
2	339	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
2	340	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
2	338	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
2	340	StudentProfiler	MASTER		6	SOLVEPROBLEM	WAITING ANSWERS LF	
1	3441	StudentProfiler	MASTER		6	SOLVEPROBLEM
2	443	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
2	444	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
2	439	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
2	443	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
2	440	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
2	439	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
2	440	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
2	440	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
2	438	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
2	439	StudentProfiler	MASTER		7	SOLVEPROBLEM	WAITING ANSWERS LF	
1	4440	StudentProfiler	MASTER		7	SOLVEPROBLEM
2	580	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
2	579	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
2	570	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
2	573	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
2	571	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
2	572	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
2	572	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
2	584	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
2	583	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
2	570	StudentProfiler	MASTER		8	SOLVEPROBLEM	WAITING ANSWERS LF	
1	5790	StudentProfiler	MASTER		8	SOLVEPROBLEM
2	680	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
2	678	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
2	680	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
2	676	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
2	678	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
2	675	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
2	690	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
2	682	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
2	681	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
2	674	StudentProfiler	MASTER		9	SOLVEPROBLEM	WAITING ANSWERS LF	
1	6836	StudentProfiler	MASTER		9	SOLVEPROBLEM
2	818	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
2	814	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
2	820	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
2	817	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
2	822	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
2	819	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
2	820	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
2	819	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
2	814	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
2	817	StudentProfiler	MASTER		10	SOLVEPROBLEM	WAITING ANSWERS LF	
1	8219	StudentProfiler	MASTER		10	SOLVEPROBLEM
2	969	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
2	969	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
2	972	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
2	974	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
2	966	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
2	963	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
2	966	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
2	967	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
2	966	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
2	960	StudentProfiler	MASTER		11	SOLVEPROBLEM	WAITING ANSWERS LF	
1	9721	StudentProfiler	MASTER		11	SOLVEPROBLEM
2	1188	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
2	1169	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
2	1179	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
2	1189	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
2	1171	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
2	1156	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
2	1157	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
2	1168	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
2	1154	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
2	1166	StudentProfiler	MASTER		12	SOLVEPROBLEM	WAITING ANSWERS LF	
1	11742	StudentProfiler	MASTER		12	SOLVEPROBLEM
2	408	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
2	358	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
2	329	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
2	284	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
2	285	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
2	275	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
2	286	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
2	284	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
2	264	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
2	262	StudentProfiler	MASTER		13	SOLVEPROBLEM	WAITING ANSWERS LF	
1	3099	StudentProfiler	MASTER		13	SOLVEPROBLEM
2	138	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
2	135	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
2	137	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
2	137	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
2	137	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
2	136	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
2	137	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
2	136	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
2	139	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
2	136	StudentProfiler	MASTER		14	SOLVEPROBLEM	WAITING ANSWERS LF	
1	1394	StudentProfiler	MASTER		14	SOLVEPROBLEM
2	236	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
2	237	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
2	236	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
2	237	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
2	237	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
2	237	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
2	236	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
2	236	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
2	237	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
2	237	StudentProfiler	MASTER		15	SOLVEPROBLEM	WAITING ANSWERS LF	
1	2394	StudentProfiler	MASTER		15	SOLVEPROBLEM
2	338	StudentProfiler	MASTER		16	SOLVEPROBLEM	WAITING ANSWERS LF	
2	337	StudentProfiler	MASTER		16	SOLVEPROBLEM	WAITING ANSWERS LF	
2	340	StudentProfiler	MASTER		16	SOLVEPROBLEM	WAITING ANSWERS LF	
2	337	StudentProfiler	MASTER		16	SOLVEPROBLEM	WAITING ANSWERS LF	
2	338	StudentProfiler	MASTER		16	SOLVEPROBLEM	WAITING ANSWERS LF	
